district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners
06,01,02,10,4868,263,354,89,413,1302,657,746,1044,2571,759
06,02,03,01,4937,240,365,119,387,987,660,679,1500,2596,566
06,02,03,02,6097,331,414,159,534,1322,746,814,1777,3131,1138
06,02,03,03,7410,410,490,128,627,2104,938,1109,1604,3957,1257
06,02,03,04,7313,453,482,138,696,1889,1010,1026,1619,3842,1116
06,02,03,05,11399,584,947,245,1190,2635,1396,1554,2848,6056,2178
06,02,03,06,6402,300,493,141,528,1134,939,1046,1821,3325,577
06,02,04,07,4636,233,404,99,487,1143,491,556,1223,2353,1223
06,02,04,08,7055,373,554,189,581,1460,940,1025,1933,3690,1109
06,02,04,09,8349,403,621,219,703,1676,1085,1122,2520,4459,1226
06,02,04,10,7062,349,550,187,624,1344,969,1056,1983,3721,899
06,02,04,11,8627,448,760,255,677,1534,1136,1309,2508,4575,1126
06,03,05,01,5670,211,477,187,553,903,759,828,1752,2874,820
06,03,05,02,5616,284,412,139,491,1246,780,867,1397,3084,752
06,03,05,03,11696,588,863,288,1077,2541,1621,1776,2942,6247,1791
06,03,05,04,11050,436,1008,329,823,1654,1503,1585,3712,5963,1218
06,03,06,05,7088,288,507,162,663,1670,1017,1032,1749,3695,1079
06,03,06,06,5612,343,462,156,636,1392,679,780,1164,2858,1398
06,03,06,07,3152,139,228,79,527,761,404,395,619,1574,874
06,03,06,08,13747,754,1417,452,1194,2677,2193,1979,3081,6976,1844
06,03,06,09,12046,592,1004,305,1088,2544,1674,1830,3009,6263,1657
06,03,06,10,8511,444,768,282,645,1508,1234,1245,2385,4536,1094
06,04,07,01,10126,437,994,276,698,1608,1533,1530,3050,5164,1238
06,04,07,02,5234,280,509,175,411,831,778,785,1465,2710,451
06,04,07,03,11498,464,994,320,1571,2144,1411,1518,3076,5891,2551
06,04,08,04,7511,333,621,236,583,1010,1053,1204,2471,3977,678
06,04,08,05,5278,224,488,159,425,787,786,794,1615,2854,595
06,04,08,06,7266,295,617,237,610,1090,1086,1153,2178,3962,599
06,04,08,07,5958,269,477,179,462,1071,716,798,1986,3334,738
06,04,08,08,4810,331,602,198,391,955,870,623,840,2491,697
06,04,08,09,4902,200,458,180,495,733,756,775,1305,2548,896
06,04,08,10,7204,354,624,240,678,1267,1037,918,2086,3756,1250
07,01,01,01,9808,403,517,139,819,2549,1463,1526,2392,4670,2797
07,01,01,02,16387,869,1150,392,1813,4683,2382,2368,2730,7572,5720
07,01,01,03,10468,561,677,224,1000,3073,1515,1576,1842,5228,2479
07,01,01,04,13480,757,1006,330,1411,4213,1985,1925,1853,6491,4421
07,02,02,01,10578,496,659,201,965,2762,1523,1581,2391,5367,2086
07,02,02,02,10501,653,717,205,1102,3555,1354,1238,1677,5146,2871
07,02,02,03,17811,1002,1215,374,1829,5723,2450,2598,2620,8931,4561
07,02,02,04,12716,762,843,212,1451,4660,1725,1735,1328,6388,2872
07,03,03,01,24466,1211,1890,666,2312,5899,3521,3768,5199,13106,3806
07,03,03,02,9371,537,632,221,939,2404,1303,1419,1916,4896,1588
07,03,03,03,12302,756,979,300,1294,3601,1669,1736,1967,6309,2829
07,04,04,01,17502,962,1489,445,1677,4374,2453,2561,3541,9132,3229
07,04,04,02,2255,99,171,56,137,452,313,378,649,1171,221
07,04,04,03,24582,1548,1681,480,2640,7570,3075,3156,4432,12731,5375
07,04,04,04,5114,264,308,115,474,1168,634,752,1399,2687,685
07,04,04,05,11104,708,814,242,1264,3289,1303,1380,2104,5642,2927
07,04,04,06,3980,288,277,48,443,1526,497,459,442,1896,1433
07,05,05,01,17028,1068,1177,314,1688,4841,2039,2255,3646,8699,3728
07,05,05,02,8141,389,540,180,829,1994,965,1067,2177,4279,1899
07,05,05,03,9101,452,543,174,744,2277,1122,1343,2446,4848,1466
07,05,05,04,5653,330,375,126,555,1317,768,832,1350,2920,886
07,05,05,05,10584,601,752,244,889,2095,1318,1427,3258,5597,1478
07,05,05,06,2233,78,170,62,190,401,315,358,659,1114,220
07,06,06,01,10193,651,985,341,1050,2247,1283,1276,2360,5121,2430
07,06,06,02,4740,227,381,151,375,911,708,732,1255,2361,538
07,06,06,03,2869,158,271,89,238,535,305,385,888,1500,511
07,06,06,04,14462,885,1201,367,1253,3183,1674,1895,4004,7653,2353
07,07,07,01,10498,552,801,284,941,1991,1413,1542,2974,5481,1100
07,07,07,02,10895,629,960,263,841,2142,1545,1650,2865,5661,996
07,07,07,03,8485,531,717,173,716,1760,1089,1092,2407,4455,1244
07,07,07,04,8431,540,877,309,869,1723,1003,1092,2018,4335,1939
07,07,07,05,6978,360,552,223,564,1298,1051,1160,1770,3554,612
07,07,07,06,3859,238,356,98,296,706,480,607,1078,2019,498
07,07,07,07,2964,186,261,88,198,467,434,431,899,1525,278
08,01,01,15,1010,62,80,18,88,389,108,141,124,474,320
08,01,01,16,3542,165,220,64,342,1466,492,434,359,1672,1386
08,01,01,17,15688,875,946,261,1437,7371,1804,1581,1413,7549,5394
08,01,01,18,12240,712,948,334,1478,5035,1333,1094,1306,5915,4550
08,01,02,11,9668,477,633,195,1009,4364,1074,982,934,4694,3704
08,01,02,12,7451,459,784,264,851,2358,918,777,1040,3707,2548
08,01,02,13,12288,709,902,260,1281,5401,1426,1149,1160,5994,4328
08,01,02,14,8524,403,652,230,1149,3252,1012,882,944,4092,3461
08,01,03,01,27007,1523,1735,470,2185,12108,3651,2841,2494,13523,8617
08,01,03,02,3868,228,246,73,335,1274,526,549,637,1955,858
08,01,03,03,8264,426,589,181,914,3805,921,697,731,3957,3348
08,01,04,04,23011,1396,1613,474,2314,10278,2507,2251,2178,11161,7936
08,01,04,05,8811,481,578,152,811,3887,1038,847,1017,4454,2715
08,01,04,06,7100,558,667,188,700,2738,761,714,774,3477,2857
08,01,04,07,777,47,27,6,114,392,103,42,46,382,217
08,01,05,08,5767,548,730,165,764,1537,672,624,727,2802,2128
08,01,05,09,9172,642,1251,369,1089,2239,1197,1020,1365,4565,2631
08,01,05,10,448,15,35,9,69,167,61,68,24,183,221
08,02,06,19,11672,866,1084,324,1399,3517,1399,1358,1725,5564,3973
08,02,06,20,9329,528,689,202,966,2645,1143,1312,1844,4789,2178
08,02,06,21,2341,107,209,67,193,400,331,463,571,1184,197
08,02,06,22,14254,780,1046,273,1244,3490,1833,2213,3375,7471,1949
08,02,06,23,1253,57,77,30,84,239,165,228,373,676,184
08,02,06,24,1404,88,161,50,122,328,238,180,237,684,184
08,02,06,25,3321,103,242,92,336,643,467,515,923,1602,535
08,02,07,26,8320,464,562,183,712,1697,1179,1335,2188,4284,1000
08,02,07,27,11578,627,958,281,1023,2279,1508,1656,3246,6071,1544
08,02,07,28,8698,524,838,252,941,1972,1116,1090,1965,4319,2019
08,03,08,29,12534,868,1038,349,1219,2778,1362,1567,3353,6680,2686
08,03,08,30,7303,365,453,128,569,1517,816,1009,2446,3874,1286
08,03,08,31,17754,1277,1542,513,1746,4123,2055,2302,4196,9229,3955
08,04,09,32,2834,176,248,78,211,527,303,355,936,1521,383
08,04,09,33,4103,215,207,85,366,837,543,597,1253,2119,598
08,04,09,34,2661,136,216,90,245,541,346,461,626,1358,406
08,04,10,35,8264,453,677,287,755,1504,1181,1243,2164,4133,1290
08,04,10,36,6844,341,548,192,612,1227,922,1144,1858,3461,719
08,04,10,37,9997,571,738,252,882,1954,1268,1599,2733,5055,1427
08,04,10,38,7118,389,629,195,566,1306,998,1071,1964,3647,583
08,04,10,39,3776,266,322,111,396,911,574,500,696,1997,405
08,04,10,40,7951,521,697,232,701,1585,1050,1233,1932,4177,884
09,01,01,01,13104,999,1121,276,928,5263,1894,1309,1314,6564,2598
09,01,01,02,63,4,3,0,6,25,7,12,6,24,9
09,01,02,01,4375,315,401,89,313,1426,617,460,754,2244,463
09,01,02,02,6924,306,298,69,624,2185,786,946,1710,3568,891
09,01,03,01,15796,843,882,207,1337,5369,1732,1692,3734,8272,1707
09,01,03,02,3098,215,292,127,229,543,465,556,671,1552,533
09,01,04,01,8480,442,503,158,616,1959,948,1144,2710,4510,635
09,01,04,02,11480,714,935,314,1050,3198,1639,1650,1980,5845,1010
09,02,05,01,7535,541,534,141,1109,3019,796,668,727,3528,1849
09,02,05,02,16103,1170,1189,315,2158,5650,1765,1730,2126,7990,2672
09,02,06,01,9424,717,625,158,1281,3651,913,863,1216,4517,2301
09,02,06,02,3580,148,276,97,222,753,420,535,1129,1815,195
09,02,07,01,3059,314,156,27,578,1350,191,218,225,1414,965
09,02,07,02,17151,1050,1213,367,1752,5228,2088,2157,3296,8596,2474
09,02,08,01,3061,224,202,55,224,958,399,422,577,1560,231
09,02,08,02,8292,598,786,208,852,2603,959,966,1320,4122,1343
09,03,09,01,14458,969,1375,363,1046,3426,2171,2339,2769,7351,1081
09,03,09,02,5660,387,589,181,548,1332,750,923,950,2928,650
09,03,09,03,8169,646,957,264,723,2005,1186,1250,1138,4086,791
09,03,10,01,13167,733,1086,335,963,2821,1938,2269,3022,6636,1079
09,03,11,01,7217,489,483,123,469,1957,948,976,1772,3687,666
09,03,12,01,1871,96,156,41,85,324,279,302,588,956,75
09,03,12,02,2571,170,189,60,155,496,407,459,635,1296,140
09,04,13,01,10138,391,613,175,538,1870,1277,1823,3451,5315,364
09,04,13,02,1911,109,177,37,86,344,294,350,514,975,101
09,04,14,01,5445,249,308,101,298,1063,505,635,2286,3003,220
09,04,14,02,1569,128,138,50,87,365,189,232,380,823,140
09,04,14,03,4368,173,279,116,329,893,419,571,1588,2209,402
09,04,15,01,7337,544,696,201,683,2339,870,973,1031,3725,973
09,04,16,01,6867,320,593,152,365,1303,1006,1396,1732,3415,263
09,05,17,01,4062,254,270,82,271,940,500,568,1177,2124,306
09,05,17,02,14947,805,1197,371,807,3074,2104,2158,4431,8124,638
09,05,18,01,9856,518,813,255,576,1791,1453,1719,2731,4940,541
09,05,19,01,11733,782,744,202,992,3867,1313,1434,2399,5975,1202
09,05,20,01,13294,626,867,251,975,3004,1637,1973,3961,7090,718
10,01,01,01,5709,417,581,166,475,1638,633,998,801,2898,905
10,01,01,02,18613,1238,1996,586,1783,5015,1992,3150,2853,9151,2665
10,01,02,03,1262,122,124,20,207,502,126,114,47,351,780
10,01,02,04,10586,731,1031,329,890,2818,980,1449,2358,5427,1402
10,01,02,05,8198,465,789,216,709,2417,870,1291,1441,3999,863
10,01,02,06,17316,977,1332,384,1448,4461,1620,2385,4709,8631,2598
10,01,02,07,10782,599,908,303,882,2615,1022,1364,3089,5443,1429
10,01,03,08,2228,132,171,41,195,586,262,358,483,1015,382
10,01,03,09,14860,721,1134,324,1244,3691,1399,1890,4457,7592,1953
10,01,03,10,18273,979,1462,413,1504,4284,1780,2459,5392,9274,2360
10,01,03,11,3681,282,302,69,199,969,370,497,993,2026,183
10,02,04,12,7171,635,976,260,697,2130,794,970,709,3661,1378
10,02,04,13,16168,1206,1468,382,1471,4866,1692,2720,2363,8203,2844
10,02,04,14,1716,105,171,59,196,557,188,204,236,853,485
10,02,04,15,6503,547,737,214,693,1904,692,926,790,3195,1975
10,02,04,16,5929,449,668,185,717,1977,664,786,483,2849,1303
10,02,05,17,9975,688,767,190,811,2752,1147,1981,1639,5177,1227
10,02,05,18,5317,463,616,170,474,1535,648,848,563,2693,936
10,02,05,19,6111,531,859,221,570,1952,592,778,608,2954,1448
10,02,06,20,3465,214,241,51,278,1172,332,615,562,1737,392
10,02,06,21,6342,609,696,172,587,2009,671,939,659,3208,1006
10,02,06,22,8919,467,631,145,600,2376,834,1365,2501,4775,827
10,02,06,23,6487,314,476,121,371,1355,710,1478,1662,3383,433
10,03,07,24,7805,306,497,144,759,1532,927,1447,2193,3918,896
10,03,07,25,6952,449,494,150,635,1798,800,1047,1579,3444,986
